"address","street_number","direction","street_name","street_type","complaints","neshaps_demolition_notices","enforcement","inspections","permits","tanks","holds","latitude","longitude","location"
"1015 N MARSHFIELD AVE","1015","N","MARSHFIELD","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1015%20and%20direction=%27N%27%20and%20street_name=%27MARSHFIELD%27%20and%20street_type=%27AVE%27)",,,"41.900157501029106","-87.66847260026103","POINT (-87.66847260026103 41.900157501029106)"
"10221 S CRANDON AVE","10221","S","CRANDON","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=10221%20and%20direction=%27S%27%20and%20street_name=%27CRANDON%27%20and%20street_type=%27AVE%27)",,,"41.70921516578876","-87.56679672988919","POINT (-87.56679672988919 41.70921516578876)"
"10312 S CORLISS AVE","10312","S","CORLISS","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=10312%20and%20direction=%27S%27%20and%20street_name=%27CORLISS%27%20and%20street_type=%27AVE%27)",,,,,,"41.70704743636337","-87.60414838581222","POINT (-87.60414838581222 41.70704743636337)"
"10432 S HOMAN AVE","10432","S","HOMAN","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=10432%20and%20direction=%27S%27%20and%20street_name=%27HOMAN%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=10432%20and%20direction=%27S%27%20and%20street_name=%27HOMAN%27%20and%20street_type=%27AVE%27)",,,,"41.70327987830003","-87.706288784881","POINT (-87.706288784881 41.70327987830003)"
"10501 S CORLISS AVE","10501","S","CORLISS","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=10501%20and%20direction=%27S%27%20and%20street_name=%27CORLISS%27%20and%20street_type=%27AVE%27)",,,,"41.703763979213186","-87.60375808332259","POINT (-87.60375808332259 41.703763979213186)"
"1058 W 47TH PL","1058","W","47TH","PL",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1058%20and%20direction=%27W%27%20and%20street_name=%2747TH%27%20and%20street_type=%27PL%27)",,,,,,"41.807960963721115","-87.65267310778856","POINT (-87.65267310778856 41.807960963721115)"
"11009 S MICHIGAN AVE","11009","S","MICHIGAN","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=11009%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)",,,,,,,"41.694125664477085","-87.62065219188756","POINT (-87.62065219188756 41.694125664477085)"
"1101 E 130TH PL","1101","E","130TH","PL",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1101%20and%20direction=%27E%27%20and%20street_name=%27130TH%27%20and%20street_type=%27PL%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1101%20and%20direction=%27E%27%20and%20street_name=%27130TH%27%20and%20street_type=%27PL%27)",,,,"41.65815673958061","-87.596201941248","POINT (-87.596201941248 41.65815673958061)"
"1101 E 99TH ST","1101","E","99TH","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1101%20and%20direction=%27E%27%20and%20street_name=%2799TH%27%20and%20street_type=%27ST%27)",,,,"41.71478001289876","-87.59691355954463","POINT (-87.59691355954463 41.71478001289876)"
"11020 S STATE ST","11020","S","STATE","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11020%20and%20direction=%27S%27%20and%20street_name=%27STATE%27%20and%20street_type=%27ST%27)",,,,,,"41.69365056533991","-87.62328275475758","POINT (-87.62328275475758 41.69365056533991)"
"11047 S HOMEWOOD AVE","11047","S","HOMEWOOD","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=11047%20and%20direction=%27S%27%20and%20street_name=%27HOMEWOOD%27%20and%20street_type=%27AVE%27)",,,,,,,"41.69272120926001","-87.66904159084075","POINT (-87.66904159084075 41.69272120926001)"
"1106 W 102ND ST","1106","W","102ND","ST","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1106%20and%20direction=%27W%27%20and%20street_name=%27102ND%27%20and%20street_type=%27ST%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1106%20and%20direction=%27W%27%20and%20street_name=%27102ND%27%20and%20street_type=%27ST%27)",,,,"41.70877591759336","-87.65051248811058","POINT (-87.65051248811058 41.70877591759336)"
"1111 N HERMITAGE AVE","1111","N","HERMITAGE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1111%20and%20direction=%27N%27%20and%20street_name=%27HERMITAGE%27%20and%20street_type=%27AVE%27)",,,,,,"41.902591591793644","-87.67100114157681","POINT (-87.67100114157681 41.902591591793644)"
"1120 E 89TH ST","1120","E","89TH","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1120%20and%20direction=%27E%27%20and%20street_name=%2789TH%27%20and%20street_type=%27ST%27)",,,"41.733225100979666","-87.59656649704661","POINT (-87.59656649704661 41.733225100979666)"
"11227 S COTTAGE GROVE AVE","11227","S","COTTAGE GROVE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11227%20and%20direction=%27S%27%20and%20street_name=%27COTTAGE%20GROVE%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=11227%20and%20direction=%27S%27%20and%20street_name=%27COTTAGE%20GROVE%27%20and%20street_type=%27AVE%27)",,,,"41.690118605980096","-87.61030529091953","POINT (-87.61030529091953 41.690118605980096)"
"1148 W 115TH ST","1148","W","115TH","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1148%20and%20direction=%27W%27%20and%20street_name=%27115TH%27%20and%20street_type=%27ST%27)",,,,,,"41.6850679474853","-87.65139676337513","POINT (-87.65139676337513 41.6850679474853)"
"115 E 92ND ST","115","E","92ND","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=115%20and%20direction=%27E%27%20and%20street_name=%2792ND%27%20and%20street_type=%27ST%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=115%20and%20direction=%27E%27%20and%20street_name=%2792ND%27%20and%20street_type=%27ST%27)",,,,"41.72716794642258","-87.62005733228693","POINT (-87.62005733228693 41.72716794642258)"
"11600 S STONY ISLAND AVE","11600","S","STONY ISLAND","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=11600%20and%20direction=%27S%27%20and%20street_name=%27STONY%20ISLAND%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=11600%20and%20direction=%27S%27%20and%20street_name=%27STONY%20ISLAND%27%20and%20street_type=%27AVE%27)",,,,"41.68452143894338","-87.57656267674145","POINT (-87.57656267674145 41.68452143894338)"
"11726 S WENTWORTH AVE","11726","S","WENTWORTH","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11726%20and%20direction=%27S%27%20and%20street_name=%27WENTWORTH%27%20and%20street_type=%27AVE%27)",,,,,,"41.68078210188758","-87.62769619800058","POINT (-87.62769619800058 41.68078210188758)"
"11834 S WENTWORTH AVE","11834","S","WENTWORTH","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=11834%20and%20direction=%27S%27%20and%20street_name=%27WENTWORTH%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=11834%20and%20direction=%27S%27%20and%20street_name=%27WENTWORTH%27%20and%20street_type=%27AVE%27)",,,,"41.678737917882046","-87.6276329034618","POINT (-87.6276329034618 41.678737917882046)"
"1200 S BLUE ISLAND AVE","1200","S","BLUE ISLAND","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1200%20and%20direction=%27S%27%20and%20street_name=%27BLUE%20ISLAND%27%20and%20street_type=%27AVE%27)",,,,"41.86705645448249","-87.65348710721885","POINT (-87.65348710721885 41.86705645448249)"
"1216 S HALSTED ST","1216","S","HALSTED","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1216%20and%20direction=%27S%27%20and%20street_name=%27HALSTED%27%20and%20street_type=%27ST%27)",,,,"41.86662461309611","-87.64705293139397","POINT (-87.64705293139397 41.86662461309611)"
"1224 S HOMAN AVE","1224","S","HOMAN","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1224%20and%20direction=%27S%27%20and%20street_name=%27HOMAN%27%20and%20street_type=%27AVE%27)",,,,,,"41.865511228405545","-87.7106633765049","POINT (-87.7106633765049 41.865511228405545)"
"1226 N NOBLE ST","1226","N","NOBLE","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1226%20and%20direction=%27N%27%20and%20street_name=%27NOBLE%27%20and%20street_type=%27ST%27)",,,,,,"41.9042555999118","-87.66278384139983","POINT (-87.66278384139983 41.9042555999118)"
"123 N GREEN ST","123","N","GREEN","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=123%20and%20direction=%27N%27%20and%20street_name=%27GREEN%27%20and%20street_type=%27ST%27)",,,,,,"41.88384044345882","-87.64844032491445","POINT (-87.64844032491445 41.88384044345882)"
"1230 S ASHLAND AVE","1230","S","ASHLAND","AVE",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1230%20and%20direction=%27S%27%20and%20street_name=%27ASHLAND%27%20and%20street_type=%27AVE%27)",,"41.866030263852956","-87.66651659088063","POINT (-87.66651659088063 41.866030263852956)"
"1230 W KINZIE ST","1230","W","KINZIE","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1230%20and%20direction=%27W%27%20and%20street_name=%27KINZIE%27%20and%20street_type=%27ST%27)",,,,"41.88903537212221","-87.65861743389628","POINT (-87.65861743389628 41.88903537212221)"
"1238 W COLUMBIA AVE","1238","W","COLUMBIA","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1238%20and%20direction=%27W%27%20and%20street_name=%27COLUMBIA%27%20and%20street_type=%27AVE%27)",,,,,,,"42.00461930853901","-87.66242022072052","POINT (-87.66242022072052 42.00461930853901)"
"1250 S MICHIGAN AVE","1250","S","MICHIGAN","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1250%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)","Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1250%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)","Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1250%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)",,"41.86607358683167","-87.62426767322484","POINT (-87.62426767322484 41.86607358683167)"
"1300 S KEDZIE AVE","1300","S","KEDZIE","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1300%20and%20direction=%27S%27%20and%20street_name=%27KEDZIE%27%20and%20street_type=%27AVE%27)",,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1300%20and%20direction=%27S%27%20and%20street_name=%27KEDZIE%27%20and%20street_type=%27AVE%27)",,,"41.8644905690535","-87.70575881796537","POINT (-87.70575881796537 41.8644905690535)"
"1300 N MAGNOLIA AVE","1300","N","MAGNOLIA","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1300%20and%20direction=%27N%27%20and%20street_name=%27MAGNOLIA%27%20and%20street_type=%27AVE%27)",,,,,,
"1310 S DANIEL DR","1310","S","DANIEL","DR",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1310%20and%20direction=%27S%27%20and%20street_name=%27DANIEL%27%20and%20street_type=%27DR%27)",,,,,
"1319 S MICHIGAN AVE","1319","S","MICHIGAN","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1319%20and%20direction=%27S%27%20and%20street_name=%27MICHIGAN%27%20and%20street_type=%27AVE%27)",,,,,,"41.86521935994204","-87.62395534475732","POINT (-87.62395534475732 41.86521935994204)"
"1320 W CONCORD PL","1320","W","CONCORD","PL",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1320%20and%20direction=%27W%27%20and%20street_name=%27CONCORD%27%20and%20street_type=%27PL%27)",,,"41.91246258440783","-87.66139071426078","POINT (-87.66139071426078 41.91246258440783)"
"1325 W NORTH SHORE AVE","1325","W","NORTH SHORE","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1325%20and%20direction=%27W%27%20and%20street_name=%27NORTH%20SHORE%27%20and%20street_type=%27AVE%27)",,,"42.00337958805526","-87.66462342467238","POINT (-87.66462342467238 42.00337958805526)"
"1335 E 93RD ST","1335","E","93RD","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1335%20and%20direction=%27E%27%20and%20street_name=%2793RD%27%20and%20street_type=%27ST%27)",,"41.725803860940104","-87.59106080667702","POINT (-87.59106080667702 41.725803860940104)"
"1353 N DEARBORN ST","1353","N","DEARBORN","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1353%20and%20direction=%27N%27%20and%20street_name=%27DEARBORN%27%20and%20street_type=%27ST%27)",,"41.9073115748841","-87.62994207165983","POINT (-87.62994207165983 41.9073115748841)"
"1422 W HENDERSON ST","1422","W","HENDERSON","ST",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1422%20and%20direction=%27W%27%20and%20street_name=%27HENDERSON%27%20and%20street_type=%27ST%27)",,,,,,"41.94260199024637","-87.6648443084888","POINT (-87.6648443084888 41.94260199024637)"
"1439 S ST LOUIS AVE","1439","S","ST LOUIS","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1439%20and%20direction=%27S%27%20and%20street_name=%27ST%20LOUIS%27%20and%20street_type=%27AVE%27)",,,,,,,"41.861211711873395","-87.71268646948447","POINT (-87.71268646948447 41.861211711873395)"
"1438 S KOMENSKY AVE","1438","S","KOMENSKY","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1438%20and%20direction=%27S%27%20and%20street_name=%27KOMENSKY%27%20and%20street_type=%27AVE%27)",,,,,,"41.86133390107301","-87.72639709980498","POINT (-87.72639709980498 41.86133390107301)"
"1447 W 44TH ST","1447","W","44TH","ST",,,,,,"Y (https://data.cityofchicago.org/resource/ug5u-hxnx.csv?street_number=1447%20and%20direction=%27W%27%20and%20street_name=%2744TH%27%20and%20street_type=%27ST%27)",,"41.8140021551211","-87.66210500183553","POINT (-87.66210500183553 41.8140021551211)"
"1757 W WEBSTER AVE","1757","W","WEBSTER","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1757%20and%20direction=%27W%27%20and%20street_name=%27WEBSTER%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1757%20and%20direction=%27W%27%20and%20street_name=%27WEBSTER%27%20and%20street_type=%27AVE%27)",,,,"41.92136914547791","-87.6727364526588","POINT (-87.6727364526588 41.92136914547791)"
"1512 W 18TH ST","1512","W","18TH","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1512%20and%20direction=%27W%27%20and%20street_name=%2718TH%27%20and%20street_type=%27ST%27)",,,"41.85793679387159","-87.66432734957797","POINT (-87.66432734957797 41.85793679387159)"
"1533 N GREENVIEW AVE","1533","N","GREENVIEW","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1533%20and%20direction=%27N%27%20and%20street_name=%27GREENVIEW%27%20and%20street_type=%27AVE%27)",,,,"41.909988806006865","-87.66509463337944","POINT (-87.66509463337944 41.909988806006865)"
"1534 W ELMDALE AVE","1534","W","ELMDALE","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1534%20and%20direction=%27W%27%20and%20street_name=%27ELMDALE%27%20and%20street_type=%27AVE%27)",,,"41.99092002030838","-87.66900248255504","POINT (-87.66900248255504 41.99092002030838)"
"1535 E 61ST ST","1535","E","61ST","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1535%20and%20direction=%27E%27%20and%20street_name=%2761ST%27%20and%20street_type=%27ST%27)",,,,"41.783714961850244","-87.58804125545888","POINT (-87.58804125545888 41.783714961850244)"
"16 W GRAND AVE","16","W","GRAND","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=16%20and%20direction=%27W%27%20and%20street_name=%27GRAND%27%20and%20street_type=%27AVE%27)",,,,"41.891768594590886","-87.62873765365097","POINT (-87.62873765365097 41.891768594590886)"
"1600 W JONQUIL TER","1600","W","JONQUIL","TER",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1600%20and%20direction=%27W%27%20and%20street_name=%27JONQUIL%27%20and%20street_type=%27TER%27)",,,"42.02126473923971","-87.67077605650071","POINT (-87.67077605650071 42.02126473923971)"
"1700 S RACINE AVE","1700","S","RACINE","AVE","Y (https://data.cityofchicago.org/resource/fypr-ksnz.csv?street_number=1700%20and%20direction=%27S%27%20and%20street_name=%27RACINE%27%20and%20street_type=%27AVE%27)",,,,,,,"41.8588131874847","-87.65659803047585","POINT (-87.65659803047585 41.8588131874847)"
"1700 N WESTERN AVE","1700","N","WESTERN","AVE",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1700%20and%20direction=%27N%27%20and%20street_name=%27WESTERN%27%20and%20street_type=%27AVE%27)",,,"41.91215210553741","-87.68741581686757","POINT (-87.68741581686757 41.91215210553741)"
"1721 W BERWYN AVE","1721","W","BERWYN","AVE",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1721%20and%20direction=%27W%27%20and%20street_name=%27BERWYN%27%20and%20street_type=%27AVE%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1721%20and%20direction=%27W%27%20and%20street_name=%27BERWYN%27%20and%20street_type=%27AVE%27)",,,,"41.977838745349544","-87.6729772636614","POINT (-87.6729772636614 41.977838745349544)"
"1743 W 47TH ST","1743","W","47TH","ST",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1743%20and%20direction=%27W%27%20and%20street_name=%2747TH%27%20and%20street_type=%27ST%27)",,,,"41.80845483755546","-87.6690910409783","POINT (-87.6690910409783 41.80845483755546)"
"1749 N CICERO AVE","1749","N","CICERO","AVE",,,,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1749%20and%20direction=%27N%27%20and%20street_name=%27CICERO%27%20and%20street_type=%27AVE%27)",,,,"41.91291550597691","-87.74580987559163","POINT (-87.74580987559163 41.91291550597691)"
"1757 W ROSEHILL DR","1757","W","ROSEHILL","DR",,"Y (https://data.cityofchicago.org/resource/qhb4-qx8k.csv?street_number=1757%20and%20direction=%27W%27%20and%20street_name=%27ROSEHILL%27%20and%20street_type=%27DR%27)",,"Y (https://data.cityofchicago.org/resource/i9rk-duva.csv?street_number=1757%20and%20direction=%27W%27%20and%20street_name=%27ROSEHILL%27%20and%20street_type=%27DR%27)",,,,"41.98657411328616","-87.67371007003696","POINT (-87.67371007003696 41.98657411328616)"
"1801 E 134TH ST","1801","E","134TH","ST",,,,,"Y (https://data.cityofchicago.org/resource/ir7v-8mc8.csv?street_number=1801%20and%20direction=%27E%27%20and%20street_name=%27134TH%27%20and%20street_type=%27ST%27)",,,,,
