"id","case_number","date","block","iucr","primary_type","description","location_description","arrest","domestic","beat","district","ward","community_area","fbi_code","x_coordinate","y_coordinate","year","updated_on","latitude","longitude","location"
"13446515","JH246444","2024-05-01T17:00:00.000","010XX E 73RD ST","2825","OTHER OFFENSE","HARASSMENT BY TELEPHONE","APARTMENT","false","true","0324","003","5","69","26","1184627","1856830","2024","2024-05-09T15:41:50.000","41.762304384","-87.598874951","
,  
(41.762304384, -87.598874951)"
"13446633","JH246590","2024-05-01T17:00:00.000","002XX E 37TH ST","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0212","002","3","35","08B","1178665","1880515","2024","2024-05-09T15:41:50.000","41.827435856","-87.620005983","
,  
(41.827435856, -87.620005983)"
"13447888","JH247711","2024-05-01T17:00:00.000","058XX N NAGLE AVE","0810","THEFT","OVER $500","RESIDENCE","false","false","1611","016","41","10","06","1132602","1938352","2024","2024-05-09T15:41:50.000","41.987073207","-87.787657137","
,  
(41.987073207, -87.787657137)"
"13447301","JH247270","2024-05-01T17:00:00.000","043XX S CHAMPLAIN AVE","0486","BATTERY","DOMESTIC BATTERY SIMPLE","RESTAURANT","false","true","0221","002","4","38","08B","1181318","1876431","2024","2024-05-09T15:41:50.000","41.816168195","-87.610398685","
,  
(41.816168195, -87.610398685)"
"13446646","JH246577","2024-05-01T17:00:00.000","003XX S HALSTED ST","2093","NARCOTICS","FOUND SUSPECT NARCOTICS","RESIDENCE","true","false","1232","012","34","28","18","1171098","1898739","2024","2024-05-09T15:41:50.000","41.877613062","-87.647233851","
,  
(41.877613062, -87.647233851)"
"13446870","JH246611","2024-05-01T17:00:00.000","083XX S MARYLAND AVE","0810","THEFT","OVER $500","STREET","false","false","0632","006","8","44","06","1183341","1849962","2024","2024-05-09T15:41:50.000","41.743487913","-87.603801707","
,  
(41.743487913, -87.603801707)"
"13447600","JH247530","2024-05-01T17:00:00.000","007XX N LATROBE AVE","1200","DECEPTIVE PRACTICE","STOLEN PROPERTY BUY / RECEIVE / POSSESS","STREET","false","false","1524","015","37","25","13","1141223","1904471","2024","2024-05-09T15:41:50.000","41.893945338","-87.75678656","
,  
(41.893945338, -87.75678656)"
"13447418","JH247041","2024-05-01T17:00:00.000","020XX W FULTON ST","0610","BURGLARY","FORCIBLE ENTRY","COMMERCIAL / BUSINESS OFFICE","false","false","1223","012","27","28","05","1162823","1902008","2024","2024-05-09T15:41:50.000","41.886760977","-87.677525681","
,  
(41.886760977, -87.677525681)"
"13446632","JH246441","2024-05-01T16:54:00.000","076XX N BOSWORTH AVE","2820","OTHER OFFENSE","TELEPHONE THREAT","APARTMENT","false","true","2422","024","49","1","08A","1164635","1950601","2024","2024-05-09T15:41:50.000","42.020064236","-87.669489304","
,  
(42.020064236, -87.669489304)"
"13447902","JH247817","2024-05-01T16:53:00.000","062XX S MAJOR AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","0812","008","13","64","05","1139478","1862636","2024","2024-05-09T15:41:50.000","41.779175787","-87.764213488","
,  
(41.779175787, -87.764213488)"
"13448101","JH248169","2024-05-01T16:50:00.000","002XX E 37TH ST","0560","ASSAULT","SIMPLE","STREET","false","false","0212","002","3","35","08A","1178665","1880515","2024","2024-05-09T15:41:50.000","41.827435856","-87.620005983","
,  
(41.827435856, -87.620005983)"
"13446877","JH246628","2024-05-01T16:44:00.000","082XX S GREEN ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0613","006","17","71","14","1172071","1850312","2024","2024-05-09T15:41:50.000","41.744703128","-87.645085294","
,  
(41.744703128, -87.645085294)"
"13446845","JH246440","2024-05-01T16:41:00.000","077XX S BURNHAM AVE","0520","ASSAULT","AGGRAVATED - KNIFE / CUTTING INSTRUMENT","SCHOOL - PUBLIC GROUNDS","false","false","0421","004","7","43","04A","1196066","1854156","2024","2024-05-09T15:41:50.000","41.754691074","-87.557038686","
,  
(41.754691074, -87.557038686)"
"13447589","JH246426","2024-05-01T16:38:00.000","052XX S STATE ST","0486","BATTERY","DOMESTIC BATTERY SIMPLE","STREET","false","true","0225","002","3","40","08B","1177170","1870046","2024","2024-05-09T15:41:50.000","41.798741929","-87.62580711","
,  
(41.798741929, -87.62580711)"
"13447492","JH247522","2024-05-01T16:30:00.000","001XX N STATE ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","0111","001","34","32","06","1176352","1900918","2024","2024-05-09T15:41:50.000","41.883475491","-87.627876969","
,  
(41.883475491, -87.627876969)"
"13446655","JH246566","2024-05-01T16:30:00.000","037XX N RECREATION DR","0580","STALKING","SIMPLE","LAKEFRONT / WATERFRONT / RIVERBANK","false","true","1925","019","46","6","08A","1171750","1925784","2024","2024-05-09T15:41:50.000","41.95181158","-87.644041813","
,  
(41.95181158, -87.644041813)"
"13447037","JH246854","2024-05-01T16:30:00.000","007XX W FULLERTON AVE","0820","THEFT","$500 AND UNDER","NURSING / RETIREMENT HOME","false","false","1935","019","43","7","06","1171121","1916186","2024","2024-05-09T15:41:50.000","41.925488141","-87.646636619","
,  
(41.925488141, -87.646636619)"
"13450850","JH250963","2024-05-01T16:25:00.000","053XX S COTTAGE GROVE AVE","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300",,"false","false","0233","002","20","41","11","1182491","1869797","2024","2024-05-09T15:41:50.000","41.797936811","-87.606301777","
,  
(41.797936811, -87.606301777)"
"13446524","JH246380","2024-05-01T16:23:00.000","038XX W 51ST ST","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","false","0822","008","14","62","14","1151457","1870525","2024","2024-05-09T15:41:50.000","41.800598449","-87.720090347","
,  
(41.800598449, -87.720090347)"
"13446626","JH246587","2024-05-01T16:22:00.000","008XX S PLYMOUTH CT","2210","LIQUOR LAW VIOLATION","SELL / GIVE / DELIVER LIQUOR TO MINOR","RESTAURANT","true","false","0123","001","4","32","22","1176194","1896270","2024","2024-05-09T15:41:50.000","41.870724666","-87.628597294","
,  
(41.870724666, -87.628597294)"
"13446707","JH246452","2024-05-01T16:21:00.000","023XX N CLARK ST","1130","DECEPTIVE PRACTICE","FRAUD OR CONFIDENCE GAME","SIDEWALK","false","false","1812","018","43","7","11","1172923","1915970","2024","2024-05-09T15:41:50.000","41.924855637","-87.640021675","
,  
(41.924855637, -87.640021675)"
"13446660","JH246680","2024-05-01T16:19:00.000","016XX W 63RD ST","1152","DECEPTIVE PRACTICE","ILLEGAL USE CASH CARD","SMALL RETAIL STORE","false","false","0714","007","15","67","11","1166321","1862922","2024","2024-05-09T15:41:50.000","41.779430952","-87.665795537","
,  
(41.779430952, -87.665795537)"
"13446439","JH246378","2024-05-01T16:15:00.000","008XX W MONTROSE AVE","0850","THEFT","ATTEMPT THEFT","SMALL RETAIL STORE","false","false","1914","019","46","3","06","1170014","1929424","2024","2024-05-09T15:41:50.000","41.961837998","-87.650316646","
,  
(41.961837998, -87.650316646)"
"13446604","JH246425","2024-05-01T16:15:00.000","012XX W OHIO ST","0820","THEFT","$500 AND UNDER","RESIDENCE - YARD (FRONT / BACK)","false","false","1215","012","1","24","06","1167992","1904152","2024","2024-05-09T15:41:50.000","41.892534295","-87.658481909","
,  
(41.892534295, -87.658481909)"
"13446630","JH246408","2024-05-01T16:15:00.000","021XX W 47TH ST","0460","BATTERY","SIMPLE","STREET","false","false","0931","009","12","61","08B","1162945","1873484","2024","2024-05-09T15:41:50.000","41.808485674","-87.677877147","
,  
(41.808485674, -87.677877147)"
"13446663","JH246395","2024-05-01T16:05:00.000","030XX W PETERSON AVE","0860","THEFT","RETAIL THEFT","DRUG STORE","false","false","2011","020","50","2","06","1155071","1939722","2024","2024-05-09T15:41:50.000","41.990409975","-87.704977986","
,  
(41.990409975, -87.704977986)"
"13446610","JH246379","2024-05-01T16:05:00.000","003XX N LATROBE AVE","0620","BURGLARY","UNLAWFUL ENTRY","APARTMENT","false","false","1523","015","37","25","05","1141321","1901600","2024","2024-05-09T15:41:50.000","41.886065157","-87.756497517","
,  
(41.886065157, -87.756497517)"
"13446636","JH246323","2024-05-01T16:05:00.000","048XX S WESTERN BLVD","0560","ASSAULT","SIMPLE","STREET","false","false","0931","009","15","61","08A","1161337","1872619","2024","2024-05-09T15:41:50.000","41.806145508","-87.683798928","
,  
(41.806145508, -87.683798928)"
"13446492","JH246333","2024-05-01T16:03:00.000","073XX S WOLCOTT AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","true","0735","007","17","67","26","1164960","1855938","2024","2024-05-09T15:41:50.000","41.760294798","-87.670982309","
,  
(41.760294798, -87.670982309)"
"13447616","JH247461","2024-05-01T16:03:00.000","016XX W 63RD ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","OTHER (SPECIFY)","false","false","0714","007","15","67","11","1166321","1862922","2024","2024-05-09T15:41:50.000","41.779430952","-87.665795537","
,  
(41.779430952, -87.665795537)"
"13446886","JH246336","2024-05-01T16:02:00.000","075XX S LANGLEY AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","0624","006","6","69","08A","1182200","1855187","2024","2024-05-09T15:41:50.000","41.757852343","-87.60782093","
,  
(41.757852343, -87.60782093)"
"13449935","JH250352","2024-05-01T16:00:00.000","026XX N NEWLAND AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","RESIDENCE","false","true","2512","025","36","18","14","1129639","1916776","2024","2024-05-09T15:41:50.000","41.927917597","-87.799050114","
,  
(41.927917597, -87.799050114)"
"13450047","JH246709","2024-05-01T16:00:00.000","084XX S SANGAMON ST","1153","DECEPTIVE PRACTICE","FINANCIAL IDENTITY THEFT OVER $ 300","APARTMENT","false","false","0613","006","17","71","11","1171452","1848824","2024","2024-05-09T15:41:50.000","41.740633419","-87.64739685","
,  
(41.740633419, -87.64739685)"
"13451685","JH252853","2024-05-01T16:00:00.000","013XX W FOSTER AVE","0910","MOTOR VEHICLE THEFT","AUTOMOBILE","STREET","false","false","2013","020","48","77","07","1166589","1934660","2024","2024-05-09T15:41:50.000","41.976279989","-87.662758164","
,  
(41.976279989, -87.662758164)"
"13446785","JH246331","2024-05-01T16:00:00.000","0000X E 71ST ST","0560","ASSAULT","SIMPLE","SMALL RETAIL STORE","false","false","0323","003","6","69","08A","1178108","1857961","2024","2024-05-09T15:41:50.000","41.765558228","-87.622733535","
,  
(41.765558228, -87.622733535)"
"13447072","JH247004","2024-05-01T16:00:00.000","032XX W CRYSTAL ST","0810","THEFT","OVER $500","RESIDENCE","false","false","1422","014","26","23","06","1154466","1908135","2024","2024-05-09T15:41:50.000","41.903745203","-87.708050901","
,  
(41.903745203, -87.708050901)"
"13447561","JH247544","2024-05-01T16:00:00.000","095XX S JEFFERY AVE","1150","DECEPTIVE PRACTICE","CREDIT CARD FRAUD","CTA BUS","false","false","0431","004","7","51","11","1191176","1842204","2024","2024-05-09T15:41:50.000","41.722013357","-87.575344529","
,  
(41.722013357, -87.575344529)"
"13446591","JH246375","2024-05-01T16:00:00.000","010XX E 72ND ST","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0324","003","5","69","08B","1184279","1857486","2024","2024-05-09T15:41:50.000","41.764112658","-87.600129909","
,  
(41.764112658, -87.600129909)"
"13446572","JH246326","2024-05-01T16:00:00.000","031XX W ROOSEVELT RD","0460","BATTERY","SIMPLE","STREET","false","false","1022","010","24","29","08B","1155400","1894538","2024","2024-05-09T15:41:50.000","41.86641497","-87.704985788","
,  
(41.86641497, -87.704985788)"
"13447580","JH246316","2024-05-01T15:57:00.000","056XX S PRAIRIE AVE","1310","CRIMINAL DAMAGE","TO PROPERTY","APARTMENT","false","true","0231","002","20","40","14","1179002","1867715","2024","2024-05-09T15:41:50.000","41.792303873","-87.619159842","
,  
(41.792303873, -87.619159842)"
"13449339","JH248734","2024-05-01T15:56:00.000","073XX S CALUMET AVE","0820","THEFT","$500 AND UNDER","RESIDENCE","false","false","0323","003","6","69","06","1179747","1856468","2024","2024-05-09T15:41:50.000","41.761423963","-87.616771705","
,  
(41.761423963, -87.616771705)"
"13446709","JH246315","2024-05-01T15:51:00.000","015XX S MILLARD AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","RESIDENCE","false","false","1014","010","24","29","26","1152295","1892115","2024","2024-05-09T15:41:50.000","41.85982778","-87.716448529","
,  
(41.85982778, -87.716448529)"
"13446544","JH246365","2024-05-01T15:50:00.000","008XX N KEDZIE AVE","0860","THEFT","RETAIL THEFT","STREET","true","false","1121","011","27","23","06","1154891","1905271","2024","2024-05-09T15:41:50.000","41.895877613","-87.706566627","
,  
(41.895877613, -87.706566627)"
"13446501","JH246327","2024-05-01T15:48:00.000","050XX W HURON ST","1330","CRIMINAL TRESPASS","TO LAND","RESIDENCE","false","false","1531","015","37","25","26","1142582","1904176","2024","2024-05-09T15:41:50.000","41.893110655","-87.751802674","
,  
(41.893110655, -87.751802674)"
"13453124","JH254177","2024-05-01T15:46:00.000","027XX N CLARK ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","false","false","1935","019","43","7","06","1171615","1918633","2024","2024-05-09T15:41:50.000","41.932191946","-87.64474923","
,  
(41.932191946, -87.64474923)"
"13446490","JH246289","2024-05-01T15:45:00.000","076XX S GREEN ST","0560","ASSAULT","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0621","006","17","71","08A","1171962","1854137","2024","2024-05-09T15:41:50.000","41.755201817","-87.645372621","
,  
(41.755201817, -87.645372621)"
"13446579","JH246294","2024-05-01T15:45:00.000","032XX N MILWAUKEE AVE","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","false","false","1732","017","30","21","06","1149862","1921156","2024","2024-05-09T15:41:50.000","41.939566852","-87.724623088","
,  
(41.939566852, -87.724623088)"
"13450662","JH251514","2024-05-01T15:45:00.000","048XX W LAKE ST","0460","BATTERY","SIMPLE","CTA PLATFORM","false","false","1532","015","28","25","08B","1144147","1901839","2024","2024-05-09T15:41:50.000","41.886668404","-87.746113681","
,  
(41.886668404, -87.746113681)"
"13447356","JH246285","2024-05-01T15:43:00.000","007XX W DIVERSEY PKWY","0560","ASSAULT","SIMPLE","MEDICAL / DENTAL OFFICE","false","false","1934","019","44","6","08A","1170691","1918825","2024","2024-05-09T15:41:50.000","41.932739116","-87.648139143","
,  
(41.932739116, -87.648139143)"
"13446758","JH246340","2024-05-01T15:40:00.000","022XX S HALSTED ST","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","1235","012","25","31","14","1171386","1889167","2024","2024-05-09T15:41:50.000","41.851340448","-87.646457598","
,  
(41.851340448, -87.646457598)"
"13446547","JH246352","2024-05-01T15:40:00.000","035XX W MARQUETTE RD","1320","CRIMINAL DAMAGE","TO VEHICLE","STREET","false","false","0831","008","23","66","14","1154062","1859958","2024","2024-05-09T15:41:50.000","41.771549634","-87.710817451","
,  
(41.771549634, -87.710817451)"
"13446690","JH246279","2024-05-01T15:38:00.000","065XX S RHODES AVE","4387","OTHER OFFENSE","VIOLATE ORDER OF PROTECTION","STREET","false","true","0321","003","20","42","26","1181025","1861802","2024","2024-05-09T15:41:50.000","41.776031691","-87.611923793","
,  
(41.776031691, -87.611923793)"
"13446817","JH246259","2024-05-01T15:31:00.000","011XX S CLARK ST","0860","THEFT","RETAIL THEFT","DEPARTMENT STORE","true","false","0123","001","34","32","06","1175693","1895470","2024","2024-05-09T15:41:50.000","41.868540687","-87.630460666","
,  
(41.868540687, -87.630460666)"
"13447213","JH247210","2024-05-01T15:30:00.000","040XX W 21ST PL","1310","CRIMINAL DAMAGE","TO PROPERTY","ALLEY","false","false","1012","010","24","29","14","1149688","1889451","2024","2024-05-09T15:41:50.000","41.852568439","-87.726087331","
,  
(41.852568439, -87.726087331)"
"13446577","JH246325","2024-05-01T15:30:00.000","017XX W HOWARD ST","0860","THEFT","RETAIL THEFT","SMALL RETAIL STORE","true","false","2422","024","49","1","06","1163126","1950347","2024","2024-05-09T15:41:50.000","42.019399237","-87.675049485","
,  
(42.019399237, -87.675049485)"
"13447602","JH247763","2024-05-01T15:30:00.000","029XX N RIDGEWAY AVE","0560","ASSAULT","SIMPLE","APARTMENT","false","false","2523","025","35","21","08A","1150910","1919183","2024","2024-05-09T15:41:50.000","41.934132295","-87.720823164","
,  
(41.934132295, -87.720823164)"
"13446884","JH246309","2024-05-01T15:30:00.000","079XX S BISHOP ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0612","006","17","71","03","1168050","1851948","2024","2024-05-09T15:41:50.000","41.74927985","-87.65977186","
,  
(41.74927985, -87.65977186)"
"13450029","JH246394","2024-05-01T15:30:00.000","036XX W 16TH ST","0430","BATTERY","AGGRAVATED - OTHER DANGEROUS WEAPON","STREET","false","false","1014","010","24","29","04B","1152422","1891801","2024","2024-05-09T15:41:50.000","41.858963622","-87.715990632","
,  
(41.858963622, -87.715990632)"
"13446521","JH246310","2024-05-01T15:30:00.000","031XX N DAVLIN CT","0560","ASSAULT","SIMPLE","APARTMENT","false","false","2523","025","31","21","08A","1150072","1920451","2024","2024-05-09T15:41:50.000","41.93762818","-87.723869692","
,  
(41.93762818, -87.723869692)"
"13446508","JH246373","2024-05-01T15:30:00.000","052XX W BELDEN AVE","0460","BATTERY","SIMPLE","SIDEWALK","false","false","2515","025","36","19","08B","1140910","1914788","2024","2024-05-09T15:41:50.000","41.922262124","-87.757681833","
,  
(41.922262124, -87.757681833)"
"13446516","JH246357","2024-05-01T15:23:00.000","060XX S ROCKWELL ST","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0825","008","16","66","08B","1160074","1864580","2024","2024-05-09T15:41:50.000","41.784111527","-87.688652292","
,  
(41.784111527, -87.688652292)"
"13447745","JH247786","2024-05-01T15:23:00.000","081XX S VINCENNES AVE","0460","BATTERY","SIMPLE","SCHOOL - PUBLIC GROUNDS","false","false","0622","006","6","44","08B","1174708","1850883","2024","2024-05-09T15:41:50.000","41.74621174","-87.635406033","
,  
(41.74621174, -87.635406033)"
