"zip_code","week_number","week_start","week_end","cases_weekly","cases_cumulative","case_rate_weekly","case_rate_cumulative","tests_weekly","tests_cumulative","test_rate_weekly","test_rate_cumulative","percent_tested_positive_weekly","percent_tested_positive_cumulative","deaths_weekly","deaths_cumulative","death_rate_weekly","death_rate_cumulative","population","row_id","zip_code_location"
"60616","45","2023-11-05T00:00:00.000","2023-11-11T00:00:00.000","16","12771","29.4","23448.5","160","276201","293.8","507125.8","0.1","0.053","0","144","0","264.4","54464","60616-2023-45","POINT (-87.629531 41.844869)"
"60616","46","2023-11-12T00:00:00.000","2023-11-18T00:00:00.000","20","12791","36.7","23485.2","206","276407","378.2","507504","0.102","0.053","0","144","0","264.4","54464","60616-2023-46","POINT (-87.629531 41.844869)"
"60616","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","33","12824","60.6","23545.8","162","276569","297.4","507801.5","0.21","0.053","0","144","0","264.4","54464","60616-2023-47","POINT (-87.629531 41.844869)"
"60616","48","2023-11-26T00:00:00.000","2023-12-02T00:00:00.000","29","12853","53.2","23599.1","213","276782","391.1","508192.6","0.15","0.053","0","144","0","264.4","54464","60616-2023-48","POINT (-87.629531 41.844869)"
"60616","49","2023-12-03T00:00:00.000","2023-12-09T00:00:00.000","32","12885","58.8","23657.8","267","277049","490.2","508682.8","0.116","0.053","0","144","0","264.4","54464","60616-2023-49","POINT (-87.629531 41.844869)"
"60616","5","2023-01-29T00:00:00.000","2023-02-04T00:00:00.000","38","12071","69.8","22163.3","1367","257132","2509.9","472113.7","0.034","0.054","1","141","1.8","258.9","54464","60616-2023-5","POINT (-87.629531 41.844869)"
"60616","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","28","12913","51.4","23709.2","259","277308","475.5","509158.3","0.12","0.053","0","144","0","264.4","54464","60616-2023-50","POINT (-87.629531 41.844869)"
"60615","3","2021-01-17T00:00:00.000","2021-01-23T00:00:00.000","38","1839","91.4","4424.6","2259","50455","5435.1","121394","0.02","0.04","0","30","0","72.2","41563","60615-2021-3","POINT (-87.602725 41.801993)"
"60616","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","29","12942","53.2","23762.5","171","277479","314","509472.3","0.105","0.053","0","144","0","264.4","54464","60616-2023-51","POINT (-87.629531 41.844869)"
"60616","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","34","12976","62.4","23824.9","196","277675","359.9","509832.2","0.173","0.053","0","144","0","264.4","54464","60616-2023-52","POINT (-87.629531 41.844869)"
"60616","6","2023-02-05T00:00:00.000","2023-02-11T00:00:00.000","33","12104","60.6","22223.9","1187","258319","2179.4","474293.1","0.04","0.054","0","141","0","258.9","54464","60616-2023-6","POINT (-87.629531 41.844869)"
"60616","7","2023-02-12T00:00:00.000","2023-02-18T00:00:00.000","46","12150","84.5","22308.3","1169","259488","2146.4","476439.5","0.052","0.054","0","141","0","258.9","54464","60616-2023-7","POINT (-87.629531 41.844869)"
"60616","8","2023-02-19T00:00:00.000","2023-02-25T00:00:00.000","46","12196","84.5","22392.8","1125","260613","2065.6","478505.1","0.056","0.054","0","141","0","258.9","54464","60616-2023-8","POINT (-87.629531 41.844869)"
"60617","18","2023-04-30T00:00:00.000","2023-05-06T00:00:00.000","23","20476","27.9","24809.2","1659","373140","2010.1","452104.6","0.012","0.063","0","255","0","309","82534","60617-2023-18","POINT (-87.556897 41.721257)"
"60608","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","28","20987","35.4","26497.1","245","397185","309.3","501464.6","0.114","0.062","0","203","0","256.3","79205","60608-2023-38","POINT (-87.670366 41.849879)"
"60608","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","32","21019","40.4","26537.5","238","397423","300.5","501765","0.118","0.062","0","203","0","256.3","79205","60608-2023-39","POINT (-87.670366 41.849879)"
"60641","10","2024-03-03T00:00:00.000","2024-03-09T00:00:00.000","12","23103","16.9","32528.9","0","0","0","0","0","0","0","207","0","291.5","71023","60641-2024-10","POINT (-87.746791 41.946682)"
"60617","19","2023-05-07T00:00:00.000","2023-05-13T00:00:00.000","27","20503","32.7","24841.9","1493","374633","1809","453913.5","0.013","0.062","0","255","0","309","82534","60617-2023-19","POINT (-87.556897 41.721257)"
"60617","20","2023-05-14T00:00:00.000","2023-05-20T00:00:00.000","25","20528","30.3","24872.2","1332","375965","1613.9","455527.4","0.021","0.062","0","255","0","309","82534","60617-2023-20","POINT (-87.556897 41.721257)"
"60617","21","2023-05-21T00:00:00.000","2023-05-27T00:00:00.000","9","20537","10.9","24883.1","1328","377293","1609","457136.5","0.005","0.062","0","255","0","309","82534","60617-2023-21","POINT (-87.556897 41.721257)"
"60617","22","2023-05-28T00:00:00.000","2023-06-03T00:00:00.000","6","20543","7.3","24890.3","981","378274","1188.6","458325.1","0.005","0.062","0","255","0","309","82534","60617-2023-22","POINT (-87.556897 41.721257)"
"60615","7","2021-02-14T00:00:00.000","2021-02-20T00:00:00.000","19","1967","45.7","4732.6","1888","58811","4542.5","141498.4","0.013","0.037","1","34","2.4","81.8","41563","60615-2021-7","POINT (-87.602725 41.801993)"
"60615","8","2021-02-21T00:00:00.000","2021-02-27T00:00:00.000","19","1986","45.7","4778.3","2309","61120","5555.4","147053.9","0.01","0.036","1","35","2.4","84.2","41563","60615-2021-8","POINT (-87.602725 41.801993)"
"60617","23","2023-06-04T00:00:00.000","2023-06-10T00:00:00.000","5","20548","6.1","24896.4","346","378620","419.2","458744.3","0.009","0.062","0","255","0","309","82534","60617-2023-23","POINT (-87.556897 41.721257)"
"60617","25","2023-06-18T00:00:00.000","2023-06-24T00:00:00.000","2","20555","2.4","24904.9","270","379206","327.1","459454.3","0.007","0.062","0","255","0","309","82534","60617-2023-25","POINT (-87.556897 41.721257)"
"60617","26","2023-06-25T00:00:00.000","2023-07-01T00:00:00.000","5","20560","6.1","24910.9","299","379505","362.3","459816.6","0.01","0.062","0","255","0","309","82534","60617-2023-26","POINT (-87.556897 41.721257)"
"60617","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","6","20566","7.3","24918.2","214","379719","259.3","460075.8","0.033","0.062","0","255","0","309","82534","60617-2023-27","POINT (-87.556897 41.721257)"
"60617","29","2023-07-16T00:00:00.000","2023-07-22T00:00:00.000","3","20575","3.6","24929.1","267","380315","323.5","460798","0.011","0.062","0","255","0","309","82534","60617-2023-29","POINT (-87.556897 41.721257)"
"60617","30","2023-07-23T00:00:00.000","2023-07-29T00:00:00.000","17","20592","20.6","24949.7","276","380591","334.4","461132.4","0.065","0.062","0","255","0","309","82534","60617-2023-30","POINT (-87.556897 41.721257)"
"60617","32","2023-08-06T00:00:00.000","2023-08-12T00:00:00.000","19","20628","23","24993.3","280","381093","339.3","461740.6","0.071","0.062","0","255","0","309","82534","60617-2023-32","POINT (-87.556897 41.721257)"
"60617","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","23","20651","27.9","25021.2","243","381336","294.4","462035","0.099","0.062","0","255","0","309","82534","60617-2023-33","POINT (-87.556897 41.721257)"
"60617","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","25","20676","30.3","25051.5","257","381593","311.4","462346.4","0.074","0.062","0","255","0","309","82534","60617-2023-34","POINT (-87.556897 41.721257)"
"60617","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","34","20710","41.2","25092.7","336","381929","407.1","462753.5","0.098","0.062","0","255","0","309","82534","60617-2023-35","POINT (-87.556897 41.721257)"
"60617","36","2023-09-03T00:00:00.000","2023-09-09T00:00:00.000","33","20743","40","25132.7","323","382252","391.4","463144.9","0.108","0.062","0","255","0","309","82534","60617-2023-36","POINT (-87.556897 41.721257)"
"60617","37","2023-09-10T00:00:00.000","2023-09-16T00:00:00.000","25","20768","30.3","25163","340","382592","412","463556.8","0.076","0.062","0","255","0","309","82534","60617-2023-37","POINT (-87.556897 41.721257)"
"60617","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","19","20787","23","25186","340","382932","412","463968.8","0.056","0.062","0","255","0","309","82534","60617-2023-38","POINT (-87.556897 41.721257)"
"60617","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","21","20808","25.4","25211.4","319","383251","386.5","464355.3","0.06","0.062","0","255","0","309","82534","60617-2023-39","POINT (-87.556897 41.721257)"
"60617","41","2023-10-08T00:00:00.000","2023-10-14T00:00:00.000","21","20843","25.4","25253.8","321","383868","388.9","465102.9","0.072","0.062","0","255","0","309","82534","60617-2023-41","POINT (-87.556897 41.721257)"
"60617","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","25","20868","30.3","25284.1","362","384230","438.6","465541.5","0.094","0.062","0","255","0","309","82534","60617-2023-42","POINT (-87.556897 41.721257)"
"60617","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","19","20887","23","25307.1","340","384570","412","465953.4","0.056","0.062","1","256","1.2","310.2","82534","60617-2023-43","POINT (-87.556897 41.721257)"
"60617","44","2023-10-29T00:00:00.000","2023-11-04T00:00:00.000","24","20911","29.1","25336.2","320","384890","387.7","466341.1","0.088","0.062","1","257","1.2","311.4","82534","60617-2023-44","POINT (-87.556897 41.721257)"
"60617","45","2023-11-05T00:00:00.000","2023-11-11T00:00:00.000","31","20942","37.6","25373.8","351","385241","425.3","466766.4","0.088","0.062","0","257","0","311.4","82534","60617-2023-45","POINT (-87.556897 41.721257)"
"60617","46","2023-11-12T00:00:00.000","2023-11-18T00:00:00.000","30","20972","36.3","25410.1","359","385600","435","467201.4","0.092","0.062","0","257","0","311.4","82534","60617-2023-46","POINT (-87.556897 41.721257)"
"60617","47","2023-11-19T00:00:00.000","2023-11-25T00:00:00.000","46","21018","55.7","25465.9","262","385862","317.4","467518.8","0.141","0.062","0","257","0","311.4","82534","60617-2023-47","POINT (-87.556897 41.721257)"
"60617","48","2023-11-26T00:00:00.000","2023-12-02T00:00:00.000","61","21079","73.9","25539.8","442","386304","535.5","468054.4","0.14","0.062","1","258","1.2","312.6","82534","60617-2023-48","POINT (-87.556897 41.721257)"
"60617","49","2023-12-03T00:00:00.000","2023-12-09T00:00:00.000","52","21131","63","25602.8","437","386741","529.5","468583.9","0.13","0.062","0","258","0","312.6","82534","60617-2023-49","POINT (-87.556897 41.721257)"
"60617","50","2023-12-10T00:00:00.000","2023-12-16T00:00:00.000","67","21198","81.2","25684","439","387180","531.9","469115.8","0.146","0.062","1","259","1.2","313.8","82534","60617-2023-50","POINT (-87.556897 41.721257)"
"60617","51","2023-12-17T00:00:00.000","2023-12-23T00:00:00.000","74","21272","89.7","25773.6","259","387439","313.8","469429.6","0.178","0.062","0","259","0","313.8","82534","60617-2023-51","POINT (-87.556897 41.721257)"
"60617","52","2023-12-24T00:00:00.000","2023-12-30T00:00:00.000","60","21332","72.7","25846.3","303","387742","367.1","469796.7","0.142","0.062","1","260","1.2","315","82534","60617-2023-52","POINT (-87.556897 41.721257)"
"60619","26","2023-06-25T00:00:00.000","2023-07-01T00:00:00.000","6","15261","9.8","24912.7","377","366479","615.4","598254.9","0.016","0.047","0","240","0","391.8","61258","60619-2023-26","POINT (-87.60569 41.744737)"
"60619","27","2023-07-02T00:00:00.000","2023-07-08T00:00:00.000","5","15266","8.2","24920.8","193","366672","315.1","598570","0.026","0.047","0","240","0","391.8","61258","60619-2023-27","POINT (-87.60569 41.744737)"
"60619","28","2023-07-09T00:00:00.000","2023-07-15T00:00:00.000","7","15273","11.4","24932.3","281","366953","458.7","599028.7","0.021","0.047","0","240","0","391.8","61258","60619-2023-28","POINT (-87.60569 41.744737)"
"60619","29","2023-07-16T00:00:00.000","2023-07-22T00:00:00.000","23","15296","37.5","24969.8","360","367313","587.7","599616.4","0.072","0.047","0","240","0","391.8","61258","60619-2023-29","POINT (-87.60569 41.744737)"
"60619","31","2023-07-30T00:00:00.000","2023-08-05T00:00:00.000","17","15337","27.8","25036.7","358","368011","584.4","600755.8","0.05","0.047","0","240","0","391.8","61258","60619-2023-31","POINT (-87.60569 41.744737)"
"60619","32","2023-08-06T00:00:00.000","2023-08-12T00:00:00.000","20","15357","32.6","25069.4","347","368358","566.5","601322.3","0.063","0.047","0","240","0","391.8","61258","60619-2023-32","POINT (-87.60569 41.744737)"
"60619","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","16","15373","26.1","25095.5","276","368634","450.6","601772.8","0.065","0.047","0","240","0","391.8","61258","60619-2023-33","POINT (-87.60569 41.744737)"
"60619","34","2023-08-20T00:00:00.000","2023-08-26T00:00:00.000","22","15395","35.9","25131.4","237","368871","386.9","602159.7","0.084","0.047","0","240","0","391.8","61258","60619-2023-34","POINT (-87.60569 41.744737)"
"60619","35","2023-08-27T00:00:00.000","2023-09-02T00:00:00.000","31","15426","50.6","25182","426","369297","695.4","602855.1","0.075","0.047","0","240","0","391.8","61258","60619-2023-35","POINT (-87.60569 41.744737)"
"60619","36","2023-09-03T00:00:00.000","2023-09-09T00:00:00.000","31","15457","50.6","25232.6","286","369583","466.9","603322","0.105","0.047","0","240","0","391.8","61258","60619-2023-36","POINT (-87.60569 41.744737)"
"60619","37","2023-09-10T00:00:00.000","2023-09-16T00:00:00.000","30","15487","49","25281.6","291","369874","475","603797.1","0.107","0.047","0","240","0","391.8","61258","60619-2023-37","POINT (-87.60569 41.744737)"
"60619","38","2023-09-17T00:00:00.000","2023-09-23T00:00:00.000","33","15520","53.9","25335.5","315","370189","514.2","604311.3","0.124","0.047","0","240","0","391.8","61258","60619-2023-38","POINT (-87.60569 41.744737)"
"60619","39","2023-09-24T00:00:00.000","2023-09-30T00:00:00.000","20","15540","32.6","25368.1","429","370618","700.3","605011.6","0.054","0.047","0","240","0","391.8","61258","60619-2023-39","POINT (-87.60569 41.744737)"
"60619","42","2023-10-15T00:00:00.000","2023-10-21T00:00:00.000","23","15592","37.5","25453","284","371491","463.6","606436.7","0.063","0.047","0","240","0","391.8","61258","60619-2023-42","POINT (-87.60569 41.744737)"
"60612","7","2023-02-12T00:00:00.000","2023-02-18T00:00:00.000","28","10303","81.6","30028.3","828","237949","2413.2","693506.5","0.039","0.051","0","109","0","317.7","34311","60612-2023-7","POINT (-87.687011 41.88004)"
"60619","43","2023-10-22T00:00:00.000","2023-10-28T00:00:00.000","18","15610","29.4","25482.4","304","371795","496.3","606933","0.063","0.047","0","240","0","391.8","61258","60619-2023-43","POINT (-87.60569 41.744737)"
"60612","8","2023-02-19T00:00:00.000","2023-02-25T00:00:00.000","40","10343","116.6","30144.9","862","238811","2512.3","696018.8","0.055","0.051","0","109","0","317.7","34311","60612-2023-8","POINT (-87.687011 41.88004)"
"60612","9","2023-02-26T00:00:00.000","2023-03-04T00:00:00.000","36","10379","104.9","30249.8","1078","239889","3141.8","699160.6","0.043","0.051","0","109","0","317.7","34311","60612-2023-9","POINT (-87.687011 41.88004)"
"60612","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","27","11137","78.7","32459","0","0","0","0","0","0","0","109","0","317.7","34311","60612-2024-2","POINT (-87.687011 41.88004)"
"60612","3","2024-01-14T00:00:00.000","2024-01-20T00:00:00.000","18","11155","52.5","32511.4","0","0","0","0","0","0","0","109","0","317.7","34311","60612-2024-3","POINT (-87.687011 41.88004)"
"60612","4","2024-01-21T00:00:00.000","2024-01-27T00:00:00.000","16","11171","46.6","32558.1","0","0","0","0","0","0","0","109","0","317.7","34311","60612-2024-4","POINT (-87.687011 41.88004)"
"60612","7","2024-02-11T00:00:00.000","2024-02-17T00:00:00.000","24","11219","69.9","32698","0","0","0","0","0","0","0","109","0","317.7","34311","60612-2024-7","POINT (-87.687011 41.88004)"
"60612","8","2024-02-18T00:00:00.000","2024-02-24T00:00:00.000","16","11235","46.6","32744.6","0","0","0","0","0","0","0","109","0","317.7","34311","60612-2024-8","POINT (-87.687011 41.88004)"
"60614","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","4","20239","5.6","28382.5","0","0","0","0","0","0","0","125","0","175.3","71308","60614-2024-12","POINT (-87.652064 41.922605)"
"60614","2","2024-01-07T00:00:00.000","2024-01-13T00:00:00.000","33","20033","46.3","28093.6","0","0","0","0","0","0","0","125","0","175.3","71308","60614-2024-2","POINT (-87.652064 41.922605)"
"60614","7","2024-02-11T00:00:00.000","2024-02-17T00:00:00.000","20","20174","28","28291.4","0","0","0","0","0","0","0","125","0","175.3","71308","60614-2024-7","POINT (-87.652064 41.922605)"
"60617","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","8","21620","9.7","26195.3","0","0","0","0","0","0","0","264","0","319.9","82534","60617-2024-12","POINT (-87.556897 41.721257)"
"60618","10","2021-03-07T00:00:00.000","2021-03-13T00:00:00.000","85","7576","90","8025.8","2584","105798","2737.4","112080.1","0.037","0.08","0","113","0","119.7","94395","60618-2021-10","POINT (-87.703343 41.946699)"
"60618","11","2021-03-14T00:00:00.000","2021-03-20T00:00:00.000","81","7657","85.8","8111.7","2562","108360","2714.1","114794.2","0.035","0.079","0","113","0","119.7","94395","60618-2021-11","POINT (-87.703343 41.946699)"
"60618","14","2021-04-04T00:00:00.000","2021-04-10T00:00:00.000","172","8079","182.2","8558.7","3161","117379","3348.7","124348.7","0.058","0.077","0","116","0","122.9","94395","60618-2021-14","POINT (-87.703343 41.946699)"
"60613","12","2024-03-17T00:00:00.000","2024-03-23T00:00:00.000","7","14228","14","28391.8","0","0","0","0","0","0","0","72","0","143.7","50113","60613-2024-12","POINT (-87.661343 41.953742)"
"60641","11","2024-03-10T00:00:00.000","2024-03-16T00:00:00.000","12","23115","16.9","32545.8","0","0","0","0","0","0","0","207","0","291.5","71023","60641-2024-11","POINT (-87.746791 41.946682)"
"60610","33","2023-08-13T00:00:00.000","2023-08-19T00:00:00.000","18","11426","46.1","29283.2","93","230460","238.3","590635.3","0.215","0.054","0","59","0","151.2","39019","60610-2023-33","POINT (-87.63581 41.90455)"
